panoramaName;latitude;longitude;height;yaw;panoramaPointName
IMG_20211202_2100008117_000000.jpg;55.7099263039151;37.9405433798731;72.2;168.6;scene_1
IMG_20211202_2100008117_000001.jpg;55.7108101458358;37.9427655204145;72.1;296.9;scene_2
IMG_20211202_2100008117_000002.jpg;55.7082683440946;37.9422442364536;72.3;96.9;scene_3
IMG_20211202_2100008118_000000.jpg;55.7099263039151;37.9405433798731;72.2;168.6;scene_1
IMG_20211202_2100008118_000001.jpg;55.7108101458358;37.9427655204145;72.1;296.9;scene_2
IMG_20211202_2100008118_000002.jpg;55.7082683440946;37.9422442364536;72.3;96.9;scene_3
IMG_20211202_2100008119_000000.jpg;55.7269632808196;37.8646788201231;110.1;315.3;scene_1
IMG_20211202_2100008119_000001.jpg;55.7251102716391;37.8593593085774;113.3;203.4;scene_2
IMG_20211202_2100008119_000002.jpg;55.7227069598492;37.8629518364827;145.6;40.8;scene_3
IMG_20211202_2100008120_000000.jpg;55.8396491152629;37.4405808109767;97.8;227.0;scene_1
IMG_20211202_2100008120_000001.jpg;55.8385753268075;37.4383162690427;98.0;51.8;scene_2
IMG_20211202_2100008121_000000.jpg;55.7065255144696;37.8712283651133;76.1;148.0;scene_1
IMG_20211202_2100008121_000001.jpg;55.7068160152233;37.8743102744;76.3;343.0;scene_2
IMG_20211202_2100008123_000000.jpg;55.8197226181434;37.876239316307;80.6;300.0;scene_1
IMG_20211202_2100008123_000001.jpg;55.8184117782483;37.8743810444435;79.3;173.6;scene_2
IMG_20211202_2100008124_000000.jpg;55.7984781717815;37.7622850568103;99.1;192.8;scene_1
IMG_20211202_2100008124_000001.jpg;55.7953108548554;37.7617518760387;98.3;125.8;scene_2
IMG_20211202_2100008124_000002.jpg;55.7967121813004;37.767648808208;110.1;1.4;scene_3
IMG_20211202_2100008125_000000.jpg;55.6469011287534;37.6175485803317;133.6;267.0;scene_1
IMG_20211202_2100008125_000001.jpg;55.6460856440199;37.6204735935908;133.6;122.9;scene_2
IMG_20211202_2100008126_000000.jpg;55.4743889834782;37.5393913092619;89.1;70.8;scene_1
IMG_20211202_2100008126_000001.jpg;55.4733293117495;37.5367282291981;89.4;280.6;scene_2
IMG_20211202_2100008127_000000.jpg;55.805687226841;37.481194471914;95.4;82.0;scene_1
IMG_20211202_2100008127_000001.jpg;55.8060540562352;37.4860928206734;120.6;265.7;scene_2
IMG_20211202_2100008128_000000.jpg;55.6984937714348;37.4653500409057;159.2;86.5;scene_1
IMG_20211202_2100008128_000001.jpg;55.7014010110738;37.4680748425842;174.5;187.7;scene_2
IMG_20211202_2100008129_000000.jpg;55.7323811476066;37.7152422191968;108.6;352.0;scene_1
IMG_20211202_2100008129_000001.jpg;55.731965149248;37.7130309492882;125.7;91.7;scene_2
IMG_20220203_2200008323_000000.jpg;55.6483060163976;37.5764881799902;103.5;267.3;scene_1
IMG_20220203_2200008323_000001.jpg;55.6497079150153;37.5749962615149;100.2;47.6;scene_2
IMG_20220303_2200008484_000000.jpg;55.6466539478507;37.5052537744975;106.8;36.7;scene_1
IMG_20220303_2200008484_000001.jpg;55.6491936984242;37.5086124506463;106.6;218.3;scene_2
IMG_20220303_2200008485_000000.jpg;55.6262696227812;37.4878896719229;69.6;266.5;scene_1
IMG_20210903_2100006819_000000.jpg;55.7643519964769;37.7122661654015;115.6;193.3;scene_1
IMG_20210903_2100006819_000001.jpg;55.7626805717003;37.7123923956337;115.9;351.3;scene_2
IMG_20210903_2100006820_000000.jpg;55.7084389649061;37.7720533623513;117.2;351.9;scene_1
IMG_20210903_2100006820_000001.jpg;55.7103329388998;37.7705204878846;117.0;172.5;scene_2
IMG_20210903_2100006822_000000.jpg;55.875569296889;37.6880352758274;100.2;163.2;scene_1
IMG_20210903_2100006822_000001.jpg;55.8741627627587;37.688962188543;100.2;328.2;scene_2
IMG_20211103_2100007620_000000.jpg;55.6241848812687;37.2948369550276;62.2;53.7;scene_1
IMG_20211103_2100007620_000001.jpg;55.624901463343;37.2973825940365;65.9;244.1;scene_2
IMG_20220204_2200008301_000000.jpg;55.8728687992328;37.5404727711292;91.7;313.8;scene_1
IMG_20220204_2200008301_000001.jpg;55.8748582539136;37.5377396463383;94.5;136.9;scene_2
IMG_20220204_2200008303_000000.jpg;55.8904554483829;37.5273446231739;117.8;158.6;scene_1
IMG_20220204_2200008303_000001.jpg;55.8861957522338;37.5299659898488;130.3;346.3;scene_2
IMG_20220204_2200008305_000000.jpg;55.797612269247;37.6159496689987;70.8;217.3;scene_1
IMG_20220204_2200008305_000001.jpg;55.7962873905479;37.6143307800446;71.7;47.0;scene_2
IMG_20220204_2200008307_000000.jpg;55.884322148164;37.6865572466833;73.0;245.1;scene_1
IMG_20220204_2200008307_000001.jpg;55.88343409694;37.6840554343833;75.8;56.6;scene_2
IMG_20220204_2200008309_000000.jpg;55.829940383375;37.5867437567605;58.2;115.3;scene_1
IMG_20220204_2200008311_000000.jpg;55.8582682381398;37.4053885777467;77.5;184.3;scene_1
IMG_20220204_2200008311_000001.jpg;55.8554028506785;37.4048471459109;81.5;0.9;scene_2
IMG_20220204_2200008321_000000.jpg;55.809552052596;37.8229739626875;87.6;124.2;scene_1
IMG_20220204_2200008321_000001.jpg;55.8084824243616;37.8256783066514;87.4;303.7;scene_2
IMG_20220204_2200008325_000000.jpg;55.6404420180922;37.5450870333884;100.7;61.9;scene_1
IMG_20220204_2200008325_000001.jpg;55.6393165067011;37.5461638839975;101.6;225.1;scene_2
IMG_20220204_2200008329_000000.jpg;55.7385012929515;37.3970204243292;55.9;180.7;scene_1
IMG_20220204_2200008329_000001.jpg;55.7375921325041;37.3972795412156;52.7;353.3;scene_2
IMG_20210804_2100006131_000001.jpg;55.9022511570066;37.3856956239362;27.9;182.8;scene_pano0001__________________(1)
IMG_20210804_2100006131_000003.jpg;55.9006914716641;37.3867276634192;28.2;253.7;scene_pano0001__________________(2)
IMG_20210804_2100006131_000004.jpg;55.8995535420596;37.3846935141731;28.0;42.4;scene_pano0001__________________(3)
IMG_20210804_2100006131_000005.jpg;55.8986947451551;37.383748272681;50.5;28.6;scene_pano0001__________________(4)
IMG_20210804_2100006131_000006.jpg;55.8988488711576;37.3881621354919;50.2;319.9;scene_pano0001__________________(5)
IMG_20210804_2100006131_000007.jpg;55.8991857734207;37.3860453999743;35.0;340.8;scene_pano0001__________________(6)
IMG_20210804_2100006131_000009.jpg;55.9001096138208;37.3862932301523;34.9;26.9;scene_pano0001__________________(8)
IMG_20210804_2100006131_000009.jpg;55.9001048978542;37.3862945073053;24.0;27.5;scene_pano0001__________________(8)
IMG_20210804_2100006131_000010.jpg;55.9002241960745;37.3871821427739;39.2;296.2;scene_pano0001__________________(9)
IMG_20210804_2100006131_000002.jpg;55.9006365957465;37.3853889029411;61.4;137.3;scene_pano0001__________________(10)
IMG_20211004_2100007152_000000.jpg;55.7469261243124;37.4569156023299;65.6;60.1;scene_1
IMG_20211004_2100007152_000001.jpg;55.7488098618757;37.461897827139;65.4;238.9;scene_2
IMG_20211004_2100007156_000000.jpg;55.7298493277954;37.4440310609727;65.6;82.8;scene_1
IMG_20211004_2100007156_000001.jpg;55.7274541106873;37.4463517263593;67.1;349.1;scene_2
IMG_20211004_2100007160_000000.jpg;55.7138647121002;37.4529854478442;80.3;334.5;scene_1
IMG_20211004_2100007160_000001.jpg;55.716219259273;37.450208584197;79.7;128.7;scene_2
IMG_20211004_2100007164_000000.jpg;55.6963138434941;37.4670798986038;68.1;308.3;scene_1
IMG_20211004_2100007164_000001.jpg;55.6990806167828;37.4619654389647;68.1;135.4;scene_2
IMG_20211004_2100007172_000001.jpg;55.6897015359747;37.4849138353107;65.3;179.0;scene_2
IMG_20211104_2100007611_000000.jpg;55.7440472719253;37.6978771901687;70.8;192.6;scene_1
IMG_20211104_2100007611_000001.jpg;55.7468189773947;37.6907514860693;71.2;162.3;scene_2
IMG_20220206_2200008313_000000.jpg;55.6981420525823;37.7811609314708;119.5;330.9;scene_1
IMG_20220206_2200008313_000001.jpg;55.6998707579364;37.7793880407518;111.9;150.8;scene_2
IMG_20220206_2200008315_000000.jpg;55.7090973701243;37.7693320078721;117.1;121.7;scene_1
IMG_20220206_2200008317_000000.jpg;55.6988077683779;37.7877142112509;103.3;236.4;scene_1
IMG_20220206_2200008317_000001.jpg;55.6977725023967;37.7851408909077;103.3;56.5;scene_2
IMG_20220206_2200008319_000000.jpg;55.7043996440859;37.6840300470952;112.0;256.8;scene_1
IMG_20220206_2200008319_000001.jpg;55.7038750670966;37.6805228286254;118.6;78.4;scene_2
IMG_20210906_2100006625_000000.jpg;55.746149968513;37.4579433546569;94.7;30.8;scene_1
IMG_20210906_2100006625_000001.jpg;55.7496272587213;37.4614202642441;95.3;215.2;scene_2
IMG_20210906_2100006629_000000.jpg;55.7273731915988;37.4455458952078;85.4;21.1;scene_1
IMG_20210906_2100006629_000001.jpg;55.7305638917192;37.4461067262986;84.5;191.8;scene_2
IMG_20210906_2100006633_000000.jpg;55.7134923407153;37.4536487268339;68.5;316.7;scene_1
IMG_20210906_2100006633_000001.jpg;55.7157626672975;37.4504943025875;68.9;125.7;scene_2
IMG_20210906_2100006637_000000.jpg;55.6964872463266;37.4668758779086;90.2;301.6;scene_1
IMG_20210906_2100006637_000001.jpg;55.6982380005261;37.4624720826741;90.4;130.4;scene_2
IMG_20211006_2100007184_000000.jpg;55.6582468883455;37.5409343139366;88.1;303.3;scene_1
IMG_20211006_2100007184_000001.jpg;55.6594484218381;37.5371034833812;85.1;118.6;scene_2
IMG_20211006_2100007188_000000.jpg;55.6562512991524;37.5720619085628;117.6;120.8;scene_1
IMG_20211006_2100007188_000001.jpg;55.654932578723;37.5763407333055;109.6;302.6;scene_2
IMG_20211006_2100007192_000000.jpg;55.6533154751552;37.5984972373695;128.8;245.6;scene_1
IMG_20211006_2100007192_000001.jpg;55.652269105533;37.5948230195622;114.4;68.6;scene_2
IMG_20211006_2100007391_000000.jpg;55.8411012520354;37.6662559265155;88.9;297.4;scene_1
IMG_20211006_2100007391_000001.jpg;55.8444507615065;37.6483484831183;89.0;291.5;scene_2
IMG_20211006_2100007391_000002.jpg;55.846546029412;37.6163841687198;91.3;284.7;scene_3
IMG_20211006_2100007391_000002.jpg;55.8465430391091;37.6163870085892;91.3;287.6;scene_3
IMG_20211006_2100007392_000000.jpg;55.6499385595401;37.6863007438382;150.7;326.8;scene_1
IMG_20211006_2100007393_000000.jpg;55.6389066039313;37.6560969034553;133.0;303.1;scene_1
IMG_20211006_2100007393_000001.jpg;55.6375677174035;37.644958921661;133.8;223.7;scene_2
IMG_20210907_2100006673_000000.jpg;55.7082546440279;37.7281639370153;59.6;179.6;scene_1
IMG_20210907_2100006673_000001.jpg;55.706386849602;37.7282055983049;59.9;179.1;scene_2
IMG_20210907_2100006677_000000.jpg;55.6858473634945;37.7058103259869;120.7;272.5;scene_1
IMG_20210907_2100006677_000001.jpg;55.6833609068005;37.7036822592286;121.0;36.1;scene_2
IMG_20210907_2100006679_000000.jpg;55.6751131631791;37.6799586114949;115.8;158.5;scene_1
IMG_20210907_2100006679_000001.jpg;55.6751782182581;37.6858677940199;115.7;336.8;scene_2
IMG_20211007_2100007222_000000.jpg;55.6255272577549;37.2982404542285;49.8;212.1;scene_1
IMG_20211007_2100007222_000001.jpg;55.6234556385987;37.2939643952086;49.9;35.8;scene_2
IMG_20211007_2100007400_000000.jpg;55.7672965161889;37.4949385324282;72.1;53.2;scene_pano0001__________________(0)
IMG_20211007_2100007400_000001.jpg;55.7688641990602;37.4967759176749;69.1;234.2;scene_pano0001__________________(1)
IMG_20211007_2100007402_000000.jpg;55.7708383179724;37.4948098605425;76.8;123.8;scene_pano0001__________________(0)
IMG_20211007_2100007402_000001.jpg;55.7716128447532;37.4981859308637;77.0;206.4;scene_pano0001__________________(1)
IMG_20211007_2100007402_000002.jpg;55.7695324073486;37.499484054328;76.5;254.2;scene_pano0001__________________(2)
IMG_20211007_2100007404_000000.jpg;55.7766704859018;37.4886397425414;106.5;250.7;scene_pano0001__________________(0)
IMG_20211007_2100007404_000001.jpg;55.7762942955541;37.4832077238344;95.8;107.6;scene_pano0001__________________(1)
IMG_20211007_2100007404_000002.jpg;55.7750971465561;37.4861370995376;96.3;358.3;scene_pano0001__________________(2)
IMG_20211007_2100007406_000000.jpg;55.7777447980128;37.4977271480683;104.1;124.9;scene_pano0001__________________(0)
IMG_20211007_2100007406_000001.jpg;55.7767504350786;37.5006014308195;104.1;271.5;scene_pano0001__________________(1)
IMG_20220208_2200008339_000000.jpg;55.791498882541;37.6783839868522;99.7;159.9;scene_1
IMG_20220208_2200008339_000001.jpg;55.7897476754046;37.6795509207731;100.4;122.4;scene_2
IMG_20220208_2200008343_000001.jpg;55.7047940229855;37.7287217907255;154.6;355.3;scene_2
IMG_20220208_2200008343_000000.jpg;55.7067750021018;37.7283572896187;182.6;354.1;scene_1
IMG_20220208_2200008345_000001.jpg;55.6952002766447;37.7258760097348;91.4;150.0;scene_2
IMG_20220208_2200008345_000000.jpg;55.6939885147654;37.7288296373114;91.8;126.3;scene_1
IMG_20220208_2200008347_000000.jpg;55.6852709403213;37.7071521646963;94.2;48.1;scene_1
IMG_20220208_2200008347_000001.jpg;55.6840456517178;37.7029247783003;94.4;340.6;scene_2
IMG_20220208_2200008349_000000.jpg;55.6752404602784;37.6862489563048;90.3;133.1;scene_1
IMG_20220208_2200008349_000001.jpg;55.6749542511151;37.6807256363651;90.3;288.4;scene_2
IMG_20210908_2100006653_000001.jpg;55.6701726696974;37.5218523055149;106.0;142.1;scene_2
IMG_20210908_2100006657_000000.jpg;55.6581438071037;37.5416523694913;110.2;299.2;scene_1
IMG_20210908_2100006657_000001.jpg;55.6598160033155;37.5359445076173;95.1;115.0;scene_2
IMG_20210908_2100006661_000000.jpg;55.6564086633624;37.5718462252972;133.3;115.0;scene_1
IMG_20210908_2100006661_000001.jpg;55.6542663576481;37.57791110283;135.7;301.2;scene_2
IMG_20210908_2100006665_000000.jpg;55.6532715898044;37.5993792800318;69.2;253.3;scene_1
IMG_20210908_2100006665_000001.jpg;55.6524314661552;37.5953575653536;82.5;57.5;scene_2
IMG_20210908_2100006683_000001.jpg;55.6488476949021;37.508422395128;71.8;220.2;scene_2
IMG_20210908_2100006687_000000.jpg;55.6166067836826;37.4831846130312;78.6;342.7;scene_1
IMG_20210908_2100006687_000001.jpg;55.6201113053782;37.4785804452321;86.1;130.5;scene_2
IMG_20210908_2100006691_000000.jpg;55.6874479382856;37.5746034713713;117.6;119.9;scene_1
IMG_20210908_2100006691_000001.jpg;55.6857097356136;37.5801236719776;138.0;300.1;scene_2
IMG_20210908_2100006701_000000.jpg;55.6850589975765;37.5408836399121;75.8;216.8;scene_1
IMG_20210908_2100006908_000000.jpg;55.9704337279761;37.1793061361547;78.7;329.1;scene_1
IMG_20210908_2100006908_000001.jpg;55.9714596340102;37.178160835158;78.8;146.1;scene_2
IMG_20210908_2100006910_000000.jpg;55.9705372348023;37.1804701765815;73.1;322.7;scene_1
IMG_20210908_2100006910_000001.jpg;55.9713787623118;37.1790539696431;73.1;141.1;scene_2
IMG_20211108_2100007679_000000.jpg;55.7298213531614;37.4449598348682;73.7;146.2;scene_1
IMG_20211108_2100007679_000001.jpg;55.7280448241123;37.4472135563387;83.2;303.3;scene_2
IMG_20211108_2100007680_000000.jpg;55.748933196977;37.459802925198;90.1;182.4;scene_1
IMG_20211108_2100007680_000001.jpg;55.7465511899313;37.4582802667456;88.2;19.1;scene_2
IMG_20211108_2100007687_000000.jpg;55.7166032530148;37.450669495281;79.2;141.5;scene_1
IMG_20211108_2100007687_000001.jpg;55.7144911205901;37.452482261278;81.1;331.6;scene_2
IMG_20211108_2100007715_000000.jpg;55.6547802922277;37.5763759413341;103.7;299.7;scene_1
IMG_20211108_2100007715_000001.jpg;55.6563758656991;37.5723395014343;117.8;138.5;scene_2
IMG_20211108_2100007719_000000.jpg;55.6531900548398;37.5988865788874;97.8;249.4;scene_1
IMG_20211108_2100007719_000001.jpg;55.6524986828475;37.595327987045;99.6;75.3;scene_2
IMG_20211108_2100007738_000001.jpg;55.6493338518569;37.5089050767816;127.9;215.6;scene_2
IMG_20211108_2100007740_000001.jpg;55.625852029972776;37.484013954072545;109.7;97.6;scene_2
IMG_20211108_2100007746_000001.jpg;55.6863122725573;37.57790951104;104.1;298.6;scene_2
IMG_20220209_2200008352_000000.jpg;55.6469567080195;37.5058120680265;102.2;35.3;scene_1
IMG_20220209_2200008355_000001.jpg;-1.17876e-08;6.305e-09;66.6;24.2;scene_2
IMG_20220209_2200008355_000001.jpg;7.9498e-09;1.65849e-08;94.3;198.4;scene_2
IMG_20220209_2200008356_000000.jpg;55.6859093375853;37.5789361623263;105.3;304.6;scene_1
IMG_20220209_2200008356_000001.jpg;55.6874944535746;37.574185096448;111.5;122.8;scene_2
IMG_20220209_2200008357_000000.jpg;55.6837568344578;37.5393776070854;77.5;38.3;scene_1
IMG_20220209_2200008357_000001.jpg;55.6851135874737;37.5408647201914;77.4;135.3;scene_2
IMG_20210909_2100006433_000000.jpg;55.7704151609426;37.6799376324587;58.0;199.1;scene_1
IMG_20210909_2100006433_000001.jpg;55.7684262788508;37.6804670478727;65.7;22.5;scene_2
IMG_20210909_2100006611_000000.jpg;55.7463238256805;37.6900208493278;76.5;116.8;scene_1
IMG_20210909_2100006611_000001.jpg;55.7444345422916;37.6980186519047;119.7;124.6;scene_2
IMG_20210909_2100006917_000000.jpg;55.7969725764133;37.6165339442394;87.0;153.7;scene_1
IMG_20210909_2100006918_000001.jpg;55.6354799437602;37.6532121875709;113.6;26.9;scene_pano0001_________________
IMG_20210909_2100006918_000000.jpg;55.6368585596761;37.6509933235592;113.2;246.5;scene_pano0001__________________(1)
IMG_20210909_2100006919_000000.jpg;55.7627621781611;37.7125152044337;107.0;340.4;scene_1
IMG_20210909_2100006919_000001.jpg;55.7644312483863;37.7116485301124;106.9;167.4;scene_2
IMG_20210909_2100006920_000000.jpg;55.7083502262173;37.771467903338;117.4;338.1;scene_1
IMG_20210909_2100006920_000001.jpg;55.7102512475209;37.7702514303005;117.7;162.6;scene_2
IMG_20210909_2100006921_000001.jpg;55.8355900557912;37.5237211637677;100.8;157.4;scene_pano0001_________________
IMG_20210909_2100006921_000000.jpg;55.834327047846;37.5247778286295;106.7;329.7;scene_pano0001__________________(1)
IMG_20210909_2100006922_000000.jpg;55.8740314278698;37.6886439663305;92.1;351.1;scene_1
IMG_20210909_2100006922_000001.jpg;55.8757448815549;37.6883148482967;92.2;351.5;scene_2
IMG_20210909_2100006923_000001.jpg;55.8395084101483;37.4404700511089;106.3;229.1;scene_pano0001_________________
IMG_20210909_2100006923_000000.jpg;55.8385612090628;37.4387589862133;106.1;42.0;scene_pano0001__________________(1)
IMG_20210909_2100006924_000001.jpg;55.4808477446827;37.4983210559031;108.0;330.1;scene_pano0001_________________
IMG_20210909_2100006924_000000.jpg;55.4837972819085;37.4969403379116;107.5;250.5;scene_pano0001__________________(1)
IMG_20210909_2100006925_000001.jpg;55.8559310162624;37.5127100931003;97.7;185.1;scene_pano0001_________________
IMG_20210909_2100006925_000000.jpg;55.8541200604741;37.5123050383884;98.8;349.9;scene_pano0001__________________(1)
IMG_20210909_2100006925_000000.jpg;55.8542363303433;37.5126036759307;99.8;328.8;scene_pano0001__________________(1)
IMG_20210909_2100006926_000001.jpg;55.8541200604741;37.5123050383884;98.8;349.9;scene_pano0001_________________
IMG_20210909_2100006926_000001.jpg;55.8542363303433;37.5126036759307;99.8;328.8;scene_pano0001_________________
IMG_20210909_2100006926_000000.jpg;55.8553743409596;37.5103425340125;98.1;122.2;scene_pano0001__________________(1)
IMG_20210909_2100006927_000001.jpg;55.7547205983858;37.5138330064402;170.2;7.3;scene_pano0001_________________
IMG_20210909_2100006927_000000.jpg;55.7581424087204;37.5141477464102;169.5;185.2;scene_pano0001__________________(1)
IMG_20210909_2100006928_000000.jpg;55.7066222820396;37.8715632668761;71.6;108.1;scene_1
IMG_20210909_2100006928_000001.jpg;55.7069294325731;37.8747457775208;70.8;280.9;scene_2
IMG_20210909_2100006929_000000.jpg;55.7066222820396;37.8715632668761;71.6;108.1;scene_1
IMG_20210909_2100006929_000001.jpg;55.7069294325731;37.8747457775208;70.8;280.9;scene_2
IMG_20210909_2100006930_000000.jpg;55.8199332781548;37.8767712127026;83.9;265.5;scene_1
IMG_20210909_2100006931_000000.jpg;55.798487876154;37.7616157809379;135.4;81.7;scene_1
IMG_20210909_2100006931_000001.jpg;55.7956961119442;37.7611305284215;135.3;335.8;scene_2
IMG_20210909_2100006932_000001.jpg;55.6501200796805;37.575060197357;103.2;220.5;scene_pano0001_________________
IMG_20210909_2100006932_000000.jpg;55.6481688845851;37.5760419955548;103.3;32.9;scene_pano0001__________________(1)
IMG_20210909_2100006934_000001.jpg;55.6469360052014;37.6172046611146;130.8;176.4;scene_pano0001_________________
IMG_20210909_2100006934_000000.jpg;55.6453439376991;37.6204541107885;130.8;277.8;scene_pano0001__________________(1)
IMG_20210909_2100006935_000000.jpg;55.7704151609426;37.6799376324587;58.0;199.1;scene_1
IMG_20210909_2100006935_000001.jpg;55.7684262788508;37.6804670478727;65.7;22.5;scene_2
IMG_20210909_2100007129_000000.jpg;55.7463238256805;37.6900208493278;76.5;116.8;scene_1
IMG_20210909_2100007129_000001.jpg;55.7444345422916;37.6980186519047;119.7;124.6;scene_2
